"message,"date-time","tick"
"Log inizialized","2021-01-29 08:20:02.693475","1611904802.693475"
"Readed configuration file","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted csv into array","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted csv into array","2021-01-29 08:20:02.693475","1611904802.693475"
"Readed input(s) file","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted csv into array","2021-01-29 08:20:02.693475","1611904802.693475"
"Load users IDs","2021-01-29 08:20:02.693475","1611904802.693475"
"Getted all position where delete","2021-01-29 08:20:02.693475","1611904802.693475"
"Secret header elaborated","2021-01-29 08:20:02.693475","1611904802.693475"
"Secret body elaborated","2021-01-29 08:20:02.693475","1611904802.693475"
"Secret elaborated","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted array into csv","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted array into csv","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted array into csv","2021-01-29 08:20:02.693475","1611904802.693475"
"Converted array into csv","2021-01-29 08:20:02.693475","1611904802.693475"
"Writed outputs","2021-01-29 08:20:02.693475","1611904802.693475"
"End","2021-01-29 08:20:02.693475","1611904802.693475"
"Start","2021-01-29 08:20:26.945145","1611904826.945145"
"Log inizialized","2021-01-29 08:20:26.945145","1611904826.945145"
"Readed configuration file","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted csv into array","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted csv into array","2021-01-29 08:20:26.945145","1611904826.945145"
"Readed input(s) file","2021-01-29 08:20:26.945145","1611904826.945145"
"No user IDs to load","2021-01-29 08:20:26.945145","1611904826.945145"
"Getted all position where delete","2021-01-29 08:20:26.945145","1611904826.945145"
"Secret header elaborated","2021-01-29 08:20:26.945145","1611904826.945145"
"Secret body elaborated","2021-01-29 08:20:26.945145","1611904826.945145"
"Secret elaborated","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted array into csv","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted array into csv","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted array into csv","2021-01-29 08:20:26.945145","1611904826.945145"
"Converted array into csv","2021-01-29 08:20:26.945145","1611904826.945145"
"Writed outputs","2021-01-29 08:20:26.945145","1611904826.945145"
"End","2021-01-29 08:20:26.945145","1611904826.945145"
"Start","2021-01-29 08:21:12.781060","1611904872.78106"
"Log inizialized","2021-01-29 08:21:12.781060","1611904872.78106"
"Readed configuration file","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted csv into array","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted csv into array","2021-01-29 08:21:12.781060","1611904872.78106"
"Readed input(s) file","2021-01-29 08:21:12.781060","1611904872.78106"
"No user IDs to load","2021-01-29 08:21:12.781060","1611904872.78106"
"Getted all position where delete","2021-01-29 08:21:12.781060","1611904872.78106"
"Secret header elaborated","2021-01-29 08:21:12.781060","1611904872.78106"
"Secret body elaborated","2021-01-29 08:21:12.781060","1611904872.78106"
"Secret elaborated","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted array into csv","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted array into csv","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted array into csv","2021-01-29 08:21:12.781060","1611904872.78106"
"Converted array into csv","2021-01-29 08:21:12.781060","1611904872.78106"
"Writed outputs","2021-01-29 08:21:12.781060","1611904872.78106"
"End","2021-01-29 08:21:12.781060","1611904872.78106"
"Start","2021-01-29 08:21:35.128664","1611904895.128664"
"Log inizialized","2021-01-29 08:21:35.128664","1611904895.128664"
"Readed configuration file","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted csv into array","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted csv into array","2021-01-29 08:21:35.128664","1611904895.128664"
"Readed input(s) file","2021-01-29 08:21:35.128664","1611904895.128664"
"No user IDs to load","2021-01-29 08:21:35.128664","1611904895.128664"
"Getted all position where delete","2021-01-29 08:21:35.128664","1611904895.128664"
"Secret header elaborated","2021-01-29 08:21:35.128664","1611904895.128664"
"Secret body elaborated","2021-01-29 08:21:35.128664","1611904895.128664"
"Secret elaborated","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted array into csv","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted array into csv","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted array into csv","2021-01-29 08:21:35.128664","1611904895.128664"
"Converted array into csv","2021-01-29 08:21:35.128664","1611904895.128664"
"Writed outputs","2021-01-29 08:21:35.128664","1611904895.128664"
"End","2021-01-29 08:21:35.128664","1611904895.128664"
"Start","2021-01-29 08:21:56.401396","1611904916.401396"
"Log inizialized","2021-01-29 08:21:56.401396","1611904916.401396"
"Readed configuration file","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted csv into array","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted csv into array","2021-01-29 08:21:56.401396","1611904916.401396"
"Readed input(s) file","2021-01-29 08:21:56.401396","1611904916.401396"
"No user IDs to load","2021-01-29 08:21:56.401396","1611904916.401396"
"Getted all position where delete","2021-01-29 08:21:56.401396","1611904916.401396"
"Secret header elaborated","2021-01-29 08:21:56.401396","1611904916.401396"
"Secret body elaborated","2021-01-29 08:21:56.401396","1611904916.401396"
"Secret elaborated","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted array into csv","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted array into csv","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted array into csv","2021-01-29 08:21:56.401396","1611904916.401396"
"Converted array into csv","2021-01-29 08:21:56.401396","1611904916.401396"
"Writed outputs","2021-01-29 08:21:56.401396","1611904916.401396"
"End","2021-01-29 08:21:56.401396","1611904916.401396"
"Start","2021-01-29 08:22:14.511036","1611904934.511036"
"Log inizialized","2021-01-29 08:22:14.511036","1611904934.511036"
"Readed configuration file","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted csv into array","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted csv into array","2021-01-29 08:22:14.511036","1611904934.511036"
"Readed input(s) file","2021-01-29 08:22:14.511036","1611904934.511036"
"No user IDs to load","2021-01-29 08:22:14.511036","1611904934.511036"
"Getted all position where delete","2021-01-29 08:22:14.511036","1611904934.511036"
"Secret header elaborated","2021-01-29 08:22:14.511036","1611904934.511036"
"Secret body elaborated","2021-01-29 08:22:14.511036","1611904934.511036"
"Secret elaborated","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted array into csv","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted array into csv","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted array into csv","2021-01-29 08:22:14.511036","1611904934.511036"
"Converted array into csv","2021-01-29 08:22:14.511036","1611904934.511036"
"Writed outputs","2021-01-29 08:22:14.511036","1611904934.511036"
"End","2021-01-29 08:22:14.511036","1611904934.511036"
"Start","2021-01-29 08:22:37.157644","1611904957.157644"
"Log inizialized","2021-01-29 08:22:37.157644","1611904957.157644"
"Readed configuration file","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted csv into array","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted csv into array","2021-01-29 08:22:37.157644","1611904957.157644"
"Readed input(s) file","2021-01-29 08:22:37.157644","1611904957.157644"
"No user IDs to load","2021-01-29 08:22:37.157644","1611904957.157644"
"Getted all position where delete","2021-01-29 08:22:37.157644","1611904957.157644"
"Secret header elaborated","2021-01-29 08:22:37.157644","1611904957.157644"
"Secret body elaborated","2021-01-29 08:22:37.157644","1611904957.157644"
"Secret elaborated","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted array into csv","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted array into csv","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted array into csv","2021-01-29 08:22:37.157644","1611904957.157644"
"Converted array into csv","2021-01-29 08:22:37.157644","1611904957.157644"
"Writed outputs","2021-01-29 08:22:37.157644","1611904957.157644"
"End","2021-01-29 08:22:37.157644","1611904957.157644"
"Start","2021-01-29 08:23:55.955986","1611905035.955986"
"Log inizialized","2021-01-29 08:23:55.955986","1611905035.955986"
"Readed configuration file","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted csv into array","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted csv into array","2021-01-29 08:23:55.955986","1611905035.955986"
"Readed input(s) file","2021-01-29 08:23:55.955986","1611905035.955986"
"No user IDs to load","2021-01-29 08:23:55.955986","1611905035.955986"
"Getted all position where delete","2021-01-29 08:23:55.955986","1611905035.955986"
"Secret header elaborated","2021-01-29 08:23:55.955986","1611905035.955986"
"Secret body elaborated","2021-01-29 08:23:55.955986","1611905035.955986"
"Secret elaborated","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted array into csv","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted array into csv","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted array into csv","2021-01-29 08:23:55.955986","1611905035.955986"
"Converted array into csv","2021-01-29 08:23:55.955986","1611905035.955986"
"Writed outputs","2021-01-29 08:23:55.955986","1611905035.955986"
"End","2021-01-29 08:23:55.955986","1611905035.955986"
"Start","2021-01-29 08:24:26.438796","1611905066.438796"
"Log inizialized","2021-01-29 08:24:26.438796","1611905066.438796"
"Readed configuration file","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted csv into array","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted csv into array","2021-01-29 08:24:26.438796","1611905066.438796"
"Readed input(s) file","2021-01-29 08:24:26.438796","1611905066.438796"
"No user IDs to load","2021-01-29 08:24:26.438796","1611905066.438796"
"Getted all position where delete","2021-01-29 08:24:26.438796","1611905066.438796"
"Secret header elaborated","2021-01-29 08:24:26.438796","1611905066.438796"
"Secret body elaborated","2021-01-29 08:24:26.438796","1611905066.438796"
"Secret elaborated","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted array into csv","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted array into csv","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted array into csv","2021-01-29 08:24:26.438796","1611905066.438796"
"Converted array into csv","2021-01-29 08:24:26.438796","1611905066.438796"
"Writed outputs","2021-01-29 08:24:26.438796","1611905066.438796"
"End","2021-01-29 08:24:26.438796","1611905066.438796"
"Start","2021-01-29 08:24:42.961927","1611905082.961927"
"Log inizialized","2021-01-29 08:24:42.961927","1611905082.961927"
"Readed configuration file","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted csv into array","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted csv into array","2021-01-29 08:24:42.961927","1611905082.961927"
"Readed input(s) file","2021-01-29 08:24:42.961927","1611905082.961927"
"No user IDs to load","2021-01-29 08:24:42.961927","1611905082.961927"
"Getted all position where delete","2021-01-29 08:24:42.961927","1611905082.961927"
"Secret header elaborated","2021-01-29 08:24:42.961927","1611905082.961927"
"Secret body elaborated","2021-01-29 08:24:42.961927","1611905082.961927"
"Secret elaborated","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted array into csv","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted array into csv","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted array into csv","2021-01-29 08:24:42.961927","1611905082.961927"
"Converted array into csv","2021-01-29 08:24:42.961927","1611905082.961927"
"Writed outputs","2021-01-29 08:24:42.961927","1611905082.961927"
"End","2021-01-29 08:24:42.961927","1611905082.961927"
"Start","2021-01-29 08:25:12.912654","1611905112.912654"
"Log inizialized","2021-01-29 08:25:12.912654","1611905112.912654"
"Readed configuration file","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted csv into array","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted csv into array","2021-01-29 08:25:12.912654","1611905112.912654"
"Readed input(s) file","2021-01-29 08:25:12.912654","1611905112.912654"
"No user IDs to load","2021-01-29 08:25:12.912654","1611905112.912654"
"Getted all position where delete","2021-01-29 08:25:12.912654","1611905112.912654"
"Secret header elaborated","2021-01-29 08:25:12.912654","1611905112.912654"
"Secret body elaborated","2021-01-29 08:25:12.912654","1611905112.912654"
"Secret elaborated","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted array into csv","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted array into csv","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted array into csv","2021-01-29 08:25:12.912654","1611905112.912654"
"Converted array into csv","2021-01-29 08:25:12.912654","1611905112.912654"
"Writed outputs","2021-01-29 08:25:12.912654","1611905112.912654"
"End","2021-01-29 08:25:12.912654","1611905112.912654"
"Start","2021-01-29 08:25:31.105563","1611905131.105563"
"Log inizialized","2021-01-29 08:25:31.105563","1611905131.105563"
"Readed configuration file","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted csv into array","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted csv into array","2021-01-29 08:25:31.105563","1611905131.105563"
"Readed input(s) file","2021-01-29 08:25:31.105563","1611905131.105563"
"No user IDs to load","2021-01-29 08:25:31.105563","1611905131.105563"
"Getted all position where delete","2021-01-29 08:25:31.105563","1611905131.105563"
"Secret header elaborated","2021-01-29 08:25:31.105563","1611905131.105563"
"Secret body elaborated","2021-01-29 08:25:31.105563","1611905131.105563"
"Secret elaborated","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted array into csv","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted array into csv","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted array into csv","2021-01-29 08:25:31.105563","1611905131.105563"
"Converted array into csv","2021-01-29 08:25:31.105563","1611905131.105563"
"Writed outputs","2021-01-29 08:25:31.105563","1611905131.105563"
"End","2021-01-29 08:25:31.105563","1611905131.105563"
"Start","2021-01-29 08:26:37.042485","1611905197.042485"
"Log inizialized","2021-01-29 08:26:37.042485","1611905197.042485"
"Readed configuration file","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted csv into array","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted csv into array","2021-01-29 08:26:37.042485","1611905197.042485"
"Readed input(s) file","2021-01-29 08:26:37.042485","1611905197.042485"
"No user IDs to load","2021-01-29 08:26:37.042485","1611905197.042485"
"Getted all position where delete","2021-01-29 08:26:37.042485","1611905197.042485"
"Secret header elaborated","2021-01-29 08:26:37.042485","1611905197.042485"
"Secret body elaborated","2021-01-29 08:26:37.042485","1611905197.042485"
"Secret elaborated","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted array into csv","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted array into csv","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted array into csv","2021-01-29 08:26:37.042485","1611905197.042485"
"Converted array into csv","2021-01-29 08:26:37.042485","1611905197.042485"
"Writed outputs","2021-01-29 08:26:37.042485","1611905197.042485"
"End","2021-01-29 08:26:37.042485","1611905197.042485"
"Start","2021-01-29 08:27:31.074607","1611905251.074607"
"Log inizialized","2021-01-29 08:27:31.074607","1611905251.074607"
"Readed configuration file","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted csv into array","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted csv into array","2021-01-29 08:27:31.074607","1611905251.074607"
"Readed input(s) file","2021-01-29 08:27:31.074607","1611905251.074607"
"No user IDs to load","2021-01-29 08:27:31.074607","1611905251.074607"
"Getted all position where delete","2021-01-29 08:27:31.074607","1611905251.074607"
"Secret header elaborated","2021-01-29 08:27:31.074607","1611905251.074607"
"Secret body elaborated","2021-01-29 08:27:31.074607","1611905251.074607"
"Secret elaborated","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted array into csv","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted array into csv","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted array into csv","2021-01-29 08:27:31.074607","1611905251.074607"
"Converted array into csv","2021-01-29 08:27:31.074607","1611905251.074607"
"Writed outputs","2021-01-29 08:27:31.074607","1611905251.074607"
"End","2021-01-29 08:27:31.074607","1611905251.074607"
"Start","2021-01-29 08:28:17.051918","1611905297.051918"
"Log inizialized","2021-01-29 08:28:17.051918","1611905297.051918"
"Readed configuration file","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted csv into array","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted csv into array","2021-01-29 08:28:17.051918","1611905297.051918"
"Readed input(s) file","2021-01-29 08:28:17.051918","1611905297.051918"
"No user IDs to load","2021-01-29 08:28:17.051918","1611905297.051918"
"Getted all position where delete","2021-01-29 08:28:17.051918","1611905297.051918"
"Secret header elaborated","2021-01-29 08:28:17.051918","1611905297.051918"
"Secret body elaborated","2021-01-29 08:28:17.051918","1611905297.051918"
"Secret elaborated","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted array into csv","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted array into csv","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted array into csv","2021-01-29 08:28:17.051918","1611905297.051918"
"Converted array into csv","2021-01-29 08:28:17.051918","1611905297.051918"
"Writed outputs","2021-01-29 08:28:17.051918","1611905297.051918"
"End","2021-01-29 08:28:17.051918","1611905297.051918"
"Start","2021-01-29 08:28:47.646938","1611905327.646938"
"Log inizialized","2021-01-29 08:28:47.646938","1611905327.646938"
"Readed configuration file","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted csv into array","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted csv into array","2021-01-29 08:28:47.646938","1611905327.646938"
"Readed input(s) file","2021-01-29 08:28:47.646938","1611905327.646938"
"No user IDs to load","2021-01-29 08:28:47.646938","1611905327.646938"
"Getted all position where delete","2021-01-29 08:28:47.646938","1611905327.646938"
"Secret header elaborated","2021-01-29 08:28:47.646938","1611905327.646938"
"Secret body elaborated","2021-01-29 08:28:47.646938","1611905327.646938"
"Secret elaborated","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted array into csv","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted array into csv","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted array into csv","2021-01-29 08:28:47.646938","1611905327.646938"
"Converted array into csv","2021-01-29 08:28:47.646938","1611905327.646938"
"Writed outputs","2021-01-29 08:28:47.646938","1611905327.646938"
"End","2021-01-29 08:28:47.646938","1611905327.646938"
"Start","2021-01-29 08:29:16.843943","1611905356.843943"
"Log inizialized","2021-01-29 08:29:16.843943","1611905356.843943"
"Readed configuration file","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted csv into array","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted csv into array","2021-01-29 08:29:16.843943","1611905356.843943"
"Readed input(s) file","2021-01-29 08:29:16.843943","1611905356.843943"
"No user IDs to load","2021-01-29 08:29:16.843943","1611905356.843943"
"Getted all position where delete","2021-01-29 08:29:16.843943","1611905356.843943"
"Secret header elaborated","2021-01-29 08:29:16.843943","1611905356.843943"
"Secret body elaborated","2021-01-29 08:29:16.843943","1611905356.843943"
"Secret elaborated","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted array into csv","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted array into csv","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted array into csv","2021-01-29 08:29:16.843943","1611905356.843943"
"Converted array into csv","2021-01-29 08:29:16.843943","1611905356.843943"
"Writed outputs","2021-01-29 08:29:16.843943","1611905356.843943"
"End","2021-01-29 08:29:16.843943","1611905356.843943"
"Start","2021-01-29 08:29:34.327723","1611905374.327723"
"Log inizialized","2021-01-29 08:29:34.327723","1611905374.327723"
"Readed configuration file","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted csv into array","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted csv into array","2021-01-29 08:29:34.327723","1611905374.327723"
"Readed input(s) file","2021-01-29 08:29:34.327723","1611905374.327723"
"No user IDs to load","2021-01-29 08:29:34.327723","1611905374.327723"
"Getted all position where delete","2021-01-29 08:29:34.327723","1611905374.327723"
"Secret header elaborated","2021-01-29 08:29:34.327723","1611905374.327723"
"Secret body elaborated","2021-01-29 08:29:34.327723","1611905374.327723"
"Secret elaborated","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted array into csv","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted array into csv","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted array into csv","2021-01-29 08:29:34.327723","1611905374.327723"
"Converted array into csv","2021-01-29 08:29:34.327723","1611905374.327723"
"Writed outputs","2021-01-29 08:29:34.327723","1611905374.327723"
"End","2021-01-29 08:29:34.327723","1611905374.327723"
"Start","2021-01-29 08:31:31.544008","1611905491.544008"
"Log inizialized","2021-01-29 08:31:31.544008","1611905491.544008"
"Readed configuration file","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted csv into array","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted csv into array","2021-01-29 08:31:31.544008","1611905491.544008"
"Readed input(s) file","2021-01-29 08:31:31.544008","1611905491.544008"
"No user IDs to load","2021-01-29 08:31:31.544008","1611905491.544008"
"Getted all position where delete","2021-01-29 08:31:31.544008","1611905491.544008"
"Secret header elaborated","2021-01-29 08:31:31.544008","1611905491.544008"
"Secret body elaborated","2021-01-29 08:31:31.544008","1611905491.544008"
"Secret elaborated","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted array into csv","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted array into csv","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted array into csv","2021-01-29 08:31:31.544008","1611905491.544008"
"Converted array into csv","2021-01-29 08:31:31.544008","1611905491.544008"
"Writed outputs","2021-01-29 08:31:31.544008","1611905491.544008"
"End","2021-01-29 08:31:31.544008","1611905491.544008"
"Start","2021-01-29 08:32:04.020239","1611905524.020239"
"Log inizialized","2021-01-29 08:32:04.020239","1611905524.020239"
"Readed configuration file","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted csv into array","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted csv into array","2021-01-29 08:32:04.020239","1611905524.020239"
"Readed input(s) file","2021-01-29 08:32:04.020239","1611905524.020239"
"No user IDs to load","2021-01-29 08:32:04.020239","1611905524.020239"
"Getted all position where delete","2021-01-29 08:32:04.020239","1611905524.020239"
"Secret header elaborated","2021-01-29 08:32:04.020239","1611905524.020239"
"Secret body elaborated","2021-01-29 08:32:04.020239","1611905524.020239"
"Secret elaborated","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted array into csv","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted array into csv","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted array into csv","2021-01-29 08:32:04.020239","1611905524.020239"
"Converted array into csv","2021-01-29 08:32:04.020239","1611905524.020239"
"Writed outputs","2021-01-29 08:32:04.020239","1611905524.020239"
"End","2021-01-29 08:32:04.020239","1611905524.020239"
"Start","2021-01-29 08:32:37.633536","1611905557.633536"
"Log inizialized","2021-01-29 08:32:37.633536","1611905557.633536"
"Readed configuration file","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted csv into array","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted csv into array","2021-01-29 08:32:37.633536","1611905557.633536"
"Readed input(s) file","2021-01-29 08:32:37.633536","1611905557.633536"
"No user IDs to load","2021-01-29 08:32:37.633536","1611905557.633536"
"Getted all position where delete","2021-01-29 08:32:37.633536","1611905557.633536"
"Secret header elaborated","2021-01-29 08:32:37.633536","1611905557.633536"
"Secret body elaborated","2021-01-29 08:32:37.633536","1611905557.633536"
"Secret elaborated","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted array into csv","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted array into csv","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted array into csv","2021-01-29 08:32:37.633536","1611905557.633536"
"Converted array into csv","2021-01-29 08:32:37.633536","1611905557.633536"
"Writed outputs","2021-01-29 08:32:37.633536","1611905557.633536"
"End","2021-01-29 08:32:37.633536","1611905557.633536"
"Start","2021-01-29 08:32:59.518271","1611905579.518271"
"Log inizialized","2021-01-29 08:32:59.518271","1611905579.518271"
"Readed configuration file","2021-01-29 08:32:59.518271","1611905579.518271"
"Start","2021-01-29 08:33:09.238531","1611905589.238531"
"Log inizialized","2021-01-29 08:33:09.238531","1611905589.238531"
"Readed configuration file","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted csv into array","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted csv into array","2021-01-29 08:33:09.238531","1611905589.238531"
"Readed input(s) file","2021-01-29 08:33:09.238531","1611905589.238531"
"No user IDs to load","2021-01-29 08:33:09.238531","1611905589.238531"
"Getted all position where delete","2021-01-29 08:33:09.238531","1611905589.238531"
"Secret header elaborated","2021-01-29 08:33:09.238531","1611905589.238531"
"Secret body elaborated","2021-01-29 08:33:09.238531","1611905589.238531"
"Secret elaborated","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted array into csv","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted array into csv","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted array into csv","2021-01-29 08:33:09.238531","1611905589.238531"
"Converted array into csv","2021-01-29 08:33:09.238531","1611905589.238531"
"Writed outputs","2021-01-29 08:33:09.238531","1611905589.238531"
"End","2021-01-29 08:33:09.238531","1611905589.238531"
"Start","2021-01-29 08:33:32.710966","1611905612.710966"
"Log inizialized","2021-01-29 08:33:32.710966","1611905612.710966"
"Readed configuration file","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted csv into array","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted csv into array","2021-01-29 08:33:32.710966","1611905612.710966"
"Readed input(s) file","2021-01-29 08:33:32.710966","1611905612.710966"
"No user IDs to load","2021-01-29 08:33:32.710966","1611905612.710966"
"Getted all position where delete","2021-01-29 08:33:32.710966","1611905612.710966"
"Secret header elaborated","2021-01-29 08:33:32.710966","1611905612.710966"
"Secret body elaborated","2021-01-29 08:33:32.710966","1611905612.710966"
"Secret elaborated","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted array into csv","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted array into csv","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted array into csv","2021-01-29 08:33:32.710966","1611905612.710966"
"Converted array into csv","2021-01-29 08:33:32.710966","1611905612.710966"
"Writed outputs","2021-01-29 08:33:32.710966","1611905612.710966"
"End","2021-01-29 08:33:32.710966","1611905612.710966"
"Start","2021-01-29 08:33:54.884181","1611905634.884181"
"Log inizialized","2021-01-29 08:33:54.884181","1611905634.884181"
"Readed configuration file","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted csv into array","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted csv into array","2021-01-29 08:33:54.884181","1611905634.884181"
"Readed input(s) file","2021-01-29 08:33:54.884181","1611905634.884181"
"No user IDs to load","2021-01-29 08:33:54.884181","1611905634.884181"
"Getted all position where delete","2021-01-29 08:33:54.884181","1611905634.884181"
"Secret header elaborated","2021-01-29 08:33:54.884181","1611905634.884181"
"Secret body elaborated","2021-01-29 08:33:54.884181","1611905634.884181"
"Secret elaborated","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted array into csv","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted array into csv","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted array into csv","2021-01-29 08:33:54.884181","1611905634.884181"
"Converted array into csv","2021-01-29 08:33:54.884181","1611905634.884181"
"Writed outputs","2021-01-29 08:33:54.884181","1611905634.884181"
"End","2021-01-29 08:33:54.884181","1611905634.884181"
"Start","2021-01-29 08:34:02.571636","1611905642.571636"
"Log inizialized","2021-01-29 08:34:02.571636","1611905642.571636"
"Readed configuration file","2021-01-29 08:34:02.571636","1611905642.571636"
"Converted csv into array","2021-01-29 08:34:02.571636","1611905642.571636"
"Converted csv into array","2021-01-29 08:34:02.571636","1611905642.571636"
"Readed input(s) file","2021-01-29 08:34:02.571636","1611905642.571636"
