PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"My PC","None","0","Error","None","7038","-1073734786","1","System","27006","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","26994","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26991","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26990","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26940","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26869","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","26868","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","26867","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26832","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26771","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","26770","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","26756","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26753","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26752","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26751","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26750","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26749","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26748","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26747","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26746","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26745","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26744","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26743","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26742","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26741","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26740","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26739","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26738","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26737","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26736","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26735","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26734","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26733","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26732","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26731","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26730","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26729","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26728","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26727","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26726","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26725","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26724","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26723","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26722","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26721","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26720","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26719","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26718","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26717","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26716","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26715","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26714","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26713","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26712","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26711","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26710","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26709","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26708","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26707","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26706","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26705","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26704","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26703","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26702","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26701","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26700","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26699","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26698","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26697","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26696","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26695","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26694","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26693","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26692","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26691","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26690","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26689","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26688","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26687","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26686","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26685","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26684","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26683","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26682","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26681","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26680","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26679","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26678","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26677","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26676","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26675","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26674","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26673","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26672","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26671","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26670","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26669","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26668","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26667","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26666","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26665","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26664","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26663","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26662","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26661","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26660","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26659","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26658","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26657","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26656","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26655","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26654","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26653","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26652","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26651","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26650","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26649","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26648","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26647","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26646","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26645","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26644","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26643","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26642","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26641","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26640","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26639","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26638","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26637","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26636","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26635","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26634","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26633","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","26632","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26603","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26586","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26558","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26515","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26461","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26455","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NT AUTHORITY\SYSTEM","0","Error","None","36871","36871","1","System","26437","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26434","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26423","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26414","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26376","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","26375","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","26374","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26350","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26300","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","26299","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","26288","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26272","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","26271","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","26270","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26246","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26196","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","26195","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","26181","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26174","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26165","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26097","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","26096","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","26095","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","26071","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","26021","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","26020","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","26009","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NT AUTHORITY\SYSTEM","0","Error","None","10005","10005","1","System","26008","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25982","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25981","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25980","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25956","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25906","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25905","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25893","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25890","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25889","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25888","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25887","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25886","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25846","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25845","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25844","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25819","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25769","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25768","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25755","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25724","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25723","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25722","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25697","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25648","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25647","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25634","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25631","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25625","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25614","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25474","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25473","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25472","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25447","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25394","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25393","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25383","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25377","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25368","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25328","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25327","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25326","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25301","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25251","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25250","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25238","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NT AUTHORITY\SYSTEM","0","Error","None","10005","10005","1","System","25237","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25209","2020-12-12 20:52:57.426928","1607802777.426928"
